category_id,category_name,upc_essential
52506,Scents & Scent Eliminators,YES
52509,Other Hunting Accessories,YES
71108,Trapping Supplies,YES
159039,Hand & Body Warmers,YES
177888,Game Carts,YES
177889,Trail Markers & Signs,YES
178081,Decals & Stickers,YES
261847,Gambrels & Hoists,YES
52505,Game & Trail Cameras,YES
71110,Hunting Dog Supplies,YES
7309,Other Vintage Hunting,YES
71132,Advertisements,YES
71133,Ammo Boxes,YES
71135,Catalogs,YES
71136,Magazines,YES
71137,Pins & Patches,YES
71138,Shell Boxes,YES
71139,Signs,YES
71140,Tins,YES
71141,Vintage Gun Parts,YES
71142,Vintage Licenses,YES
71143,Vintage Traps,YES
73979,Black Powder,YES
111291,Duck Decoys,YES
73938,Cases,YES
73941,Gun Locks,YES
73961,Racks,YES
159038,Other Hunting Gun Storage,YES
177877,Cabinets & Safes,YES
177878,Gun Sleeves,YES
73944,Pistol Parts,YES
73949,Rifle Parts,YES
73954,Shotgun Parts,YES
106973,Manuals,YES
177879,Firearm Magazines,YES
263510,Firearm Magazine Extenders,YES
90871,Falconry Equipment,YES
22700,Cleaning Supplies,YES
73962,Smithing Equipment,YES
177881,Gun Vises,YES
177882,Snap Caps,YES
177883,Other Gun Smithing & Maintenance,YES
73942,Hearing Protection,YES
73959,Bipods & Monopods,YES
73977,Slings & Swivels,YES
73978,Targets,YES
111292,Clay Target Shooting,YES
151549,Safety Glasses,YES
177886,Ammunition Cases & Cans,YES
177887,Benches & Rests,YES
177903,Black Powder Accessories,YES
177905,Range Gear,YES
177906,Speedloaders,YES
177907,Other Range & Shooting Equipment,YES
52507,Seats & Chairs,YES
52508,Tree Stands,YES
177910,Blinds,YES
177911,Camouflage Materials,YES
177912,Blind & Tree Stand Accessories,YES
159037,Crossbows,YES
261840,Bows,YES
261841,Arrows,YES
261842,Bow Parts,YES
261843,Bowhunting Accessories,YES
7306,Other Hunting Knives & Tools,YES
42576,Fixed Blade,YES
42577,Folding Blade,YES
66824,Multi-Tools,YES
66825,Saws & Axes,YES
66826,Sharpening Tools & Accessories,YES
178084,"Butchering Knives, Tools & Sets",YES
22701,Other Hunting Holsters & Belts,YES
73965,Magazine Pouches,YES
177884,Ammunition Belts & Bandoliers,YES
177885,Holsters,YES
13362,"Other Fitness, Running & Yoga",YES
15280,Treadmills,YES
28060,Rowing Machines,YES
28061,Ski Machines,YES
28062,Stair Machines & Steppers,YES
28063,Other Cardio Equipment,YES
58102,Exercise Bikes,YES
58105,Gliders,YES
72602,Ellipticals,YES
171593,Vibration Platform Machines,YES
179797,Machine Parts & Accessories,YES
15274,Abdominal Exercisers,YES
28065,Other Fitness Equipment & Gear,YES
31390,Exercise Balls,YES
44079,Exercise Mats,YES
44080,Step & Riser Sets,YES
57273,Toning Belts,YES
57275,Trampolines,YES
58106,Thigh Exercisers,YES
62134,Jump Ropes,YES
79759,Resistance Trainers,YES
112954,Inversion Tables,YES
137861,Medicine Balls,YES
137862,Hand Grippers,YES
158922,Aquatic Fitness Equipment,YES
158950,Hydration,YES
179001,Equipment Parts,YES
179800,Foam Rollers,YES
179801,Gym Towels,YES
179802,Running Belts,YES
179803,Balance Trainers,YES
179804,Ballet Barres,YES
179805,Dance Poles & Accessories,YES
179806,Equipment Mats & Flooring,YES
15281,Benches,YES
28067,Other Strength Training,YES
36155,Belts,YES
137864,Barbells & Attachments,YES
137865,Dumbbells,YES
137866,Wrist & Ankle Weights,YES
158923,Home Gyms,YES
158925,Push Up Stands,YES
158926,Weighted Vests,YES
179813,Home Gym Attachments,YES
179814,Kettlebells,YES
179815,Power Racks & Smith Machines,YES
179816,Pull Up Bars,YES
179817,Weight Plates,YES
179819,Weight Storage,YES
179821,Wrist & Knee Wraps,YES
185070,"Gloves, Straps & Hooks",YES
15277,Heart Rate Monitors,YES
44076,Other Fitness Technology,YES
44077,Pedometers,YES
44078,Body Mass Monitors & Scales,YES
75230,GPS & Running Watches,YES
166149,Stopwatches,YES
179798,Activity Trackers,YES
179799,Fit Tech Parts,YES
68816,Gym Bags,YES
59273,Tracksuits,YES
59280,Pants,YES
59285,Jackets & Vests,YES
59307,Shorts,YES
59315,Sports Bras,YES
59325,Hoodies & Sweatshirts,YES
59333,Tops & Jerseys,YES
66078,Socks,YES
179822,Compression & Base Layers,YES
179824,Skirts & Skorts,YES
59339,Tracksuits,YES
59347,Pants,YES
59353,Jackets & Vests,YES
59368,Tops & Jerseys,YES
59375,Shorts,YES
59392,Hoodies & Sweatshirts,YES
66095,Socks,YES
179825,Compression & Base Layers,YES
151571,Sunglasses,YES
158918,Hats & Headwear,YES
158919,Support & Protective Gear,YES
158951,Safety & Reflective Gear,YES
179810,Running Gloves,YES
179811,Sweatbands,YES
179827,Jackets & Vests,YES
179828,Compression & Base Layers,YES
179829,Pants,YES
179830,Tops & Jerseys,YES
179831,Shorts,YES
179832,Socks,YES
180127,Tracksuits,YES
180135,Hoodies & Sweatshirts,YES
261506,Sports Bras,YES
261511,Sauna Suits,YES
158952,Men's Shoes,YES
158953,Women's Shoes,YES
158954,Youth Shoes,YES
44086,Yoga & Pilates Accessories,YES
148944,Yoga Straps,YES
158928,Mats & Non-Slip Towels,YES
158929,Mat Carriers & Bags,YES
179807,Pilates Tables,YES
179808,Pilates Rings,YES
179809,Yoga Props,YES
8504,Other Camping & Hiking,YES
16038,Camping Furniture,YES
16039,Generators,YES
27362,"Other Camping, Hiking Clothing",YES
159094,Hats & Headwear,YES
181357,Base Layers,YES
181358,Coats & Jackets,YES
181359,Gloves,YES
181360,Pants & Shorts,YES
181361,"Shirts, Tops & Sweaters",YES
181362,Socks,YES
181364,Base Layers,YES
181365,Coats & Jackets,YES
181366,Gloves,YES
181367,Pants & Shorts,YES
181368,"Shirts, Tops & Sweaters",YES
181369,Socks,YES
181371,Base Layers,YES
181372,Coats & Jackets,YES
181373,Gloves,YES
181374,Pants & Shorts,YES
181375,"Shirts, Tops & Sweaters",YES
181376,Socks,YES
181377,Gaiters,YES
181392,Men's,YES
181393,Women's,YES
181394,Kids',YES
75233,Camping Shovels,YES
75234,Camping Hatchets & Axes,YES
75235,Camping Knives,YES
75236,Multi-Tools,YES
75237,Camping Saws,YES
100237,Other Camping Knives & Tools,YES
16037,Flashlights,YES
106984,Headlamps,YES
159091,Glow Sticks,YES
159092,Other Camping Lights,YES
168867,Lanterns,YES
168875,Accessories & Cases,YES
36109,Other Camping & Hiking Backpacks,YES
87122,Daypacks,YES
87125,Hydration Packs,YES
181379,Backpacks,YES
181380,Waist Packs & Bags,YES
16036,Other Camping Cooking Supplies,YES
62118,Camping Meals,YES
87133,Camping Cooking Utensils,YES
87141,Camping Cookware,YES
181382,Camping Ice Boxes & Coolers,YES
181383,Camping Tableware,YES
181384,Camping Kettles,YES
181386,Camping Stoves,YES
181387,Camping Ovens,YES
181388,Camping BBQs & Grills,YES
181389,Camping Cooking Parts & Repair,YES
181390,Camping Storage,YES
181396,Portable Showers,YES
181397,Portable Toilets,YES
181398,Camping Towels,YES
181399,Camping Wash Basins,YES
181400,Camping Hygiene Accessories,YES
23809,Walking & Trekking Sticks,YES
27363,Other Hiking Gear,YES
52482,GPS & Compasses,YES
181402,Map Covers,YES
16040,Other Outdoor Sleeping Gear,YES
27912,Air Pumps,YES
36114,Air Mattresses & Sleeping Pads,YES
87099,Cots,YES
87100,Sleeping Bags,YES
111261,"Blankets, Liners & Pillows",YES
159030,Hammocks,YES
36120,Tent & Canopy Accessories,YES
179010,Tents,YES
179011,Canopies & Shelters,YES
179019,Other Tents & Canopies,YES
181406,Chemical Water Treatment,YES
181407,Portable Water Filters,YES
181408,"Canteens, Bottles & Flasks",YES
181409,Water Carriers,YES
181410,Other Bottles & Hydration,YES
65965,Insect Nets,YES
66002,Hand Warmers,YES
166126,Fire Starters,YES
181412,Emergency Blankets,YES
181413,Paracord & Paracord Supplies,YES
181414,Safety Whistles,YES
181415,Other Outdoor Survival Gear,YES
261844,Insect Repellents,YES
262992,Bear Repellent Sprays,YES
262434,Heaters,YES
1303,Other Winter Sports,YES
149580,Other Ice Skating,YES
260714,Ice Skate Parts & Repair,YES
260715,Ice Skate Accessories,YES
21227,Women's Skates,YES
26344,Youth Skates,YES
26345,Men's Skates,YES
261510,Dresses,YES
21230,Goggles & Sunglasses,YES
26346,"Coats, Jackets & Vests",YES
36260,Helmets,YES
36261,Snow Pants & Bibs,YES
62172,Gloves & Mittens,YES
62175,Hats & Headwear,YES
62178,Snowsuits,YES
97064,Socks,YES
260698,Protective Pads,YES
261507,Sweaters,YES
261508,Base Layers & Thermals,YES
260377,Digital Ski Coaches,YES
260378,Heated Gloves & Insoles,YES
260379,Avalanche Transceivers,YES
260670,Winter Sports GPS,YES
260671,Other Winter Sports Tech,YES
260673,Digital Ski Simulators,YES
260672,Winter Sports Training Aids,YES
260697,Bindings,YES
260706,Poles,YES
260707,Skis,YES
260708,Snowboards,YES
260709,Snowshoes,YES
21229,Bags & Backpacks,YES
21231,Racks & Carriers,YES
21232,Other Winter Sport Accessories,YES
62170,Wax,YES
119237,Tuning Tools,YES
159182,Decals & Stickers,YES
159183,Hand & Foot Warmers,YES
159184,Stomp Pads,YES
260711,Parts & Repair,YES
260721,Other Ski & Snowboard,YES
16061,Men's Boots,YES
21240,Youth Boots,YES
21241,Women's Boots,YES
59892,Sleds & Snow Tubes,YES
260718,Sled Accessories,YES
260719,Sled Parts & Repair,YES
1292,Other Billiards,YES
21211,Cue Cases,YES
21213,Tables,YES
21568,Cues,YES
21210,Other Billiards Accs & Décor,YES
73181,Chalk,YES
75185,Ball & Cue Racks,YES
75187,Cue Care & Tip Tools,YES
75188,Cue Tips,YES
75189,Table Lights & Lamps,YES
75190,Posters & Signs,YES
91569,Table Covers,YES
36102,Other Billiards Balls,YES
75193,Complete Ball Sets,YES
75194,Cue Balls,YES
2907,Other Darts,YES
26331,Darts-Soft Tips,YES
26332,Darts-Steel Tips,YES
72576,Dart Boards,YES
72578,Flights,YES
117102,Shafts,YES
36275,Air Hockey,YES
36276,Foosball,YES
36278,Other Indoor Games,YES
79777,Shuffleboard,YES
36277,Paddles,YES
97073,Balls,YES
97075,Tables,YES
97076,"Other Table Tennis, Ping Pong",YES
158955,Sets,YES
170607,Rubbers,YES
165938,Indoor Roller Skating,YES
26423,Other Wholesale Sporting Goods,YES
40147,Fishing,YES
40148,Golf,YES
42307,Hunting,YES
47258,Paintball,YES
106982,Equestrian,YES
107000,Cycling,YES
2918,Triathlon,YES
1048,Other Equestrian,YES
3155,Other English Tack,YES
16244,Bits,YES
47277,Girths,YES
47278,Martingales & Breastplates,YES
47281,Saddles,YES
72579,Bridles,YES
72585,Bridle Parts & Accessories,YES
167243,Saddle Bags,YES
179000,Saddle Covers,YES
183377,Saddle Pads,YES
183378,Seat Savers,YES
183379,Stirrups,YES
183380,Stirrup Leathers,YES
183381,Reins,YES
3177,Bridles & Headstalls,YES
16253,Bits,YES
47291,Saddles,YES
47298,Breast Collars,YES
47299,Cinches,YES
47300,Saddle Bags,YES
47301,Other Western Tack,YES
47308,Saddle Pads,YES
159019,Conchos,YES
183411,Seat Savers,YES
183412,Stirrups,YES
183413,Stirrup Leathers & Fenders,YES
183414,Bridle Parts & Accessories,YES
183415,Reins,YES
183416,Saddle Covers,YES
3167,Other Rider Clothing,YES
31155,Western Hats,YES
95104,Riding Gloves,YES
160041,English Show Accessories,YES
160042,Western Show Accessories,YES
183358,Western Chaps/Full Chaps,YES
72597,Jackets,YES
72600,Jodhpurs & Breeches,YES
183360,Shirts,YES
183361,Vests,YES
183362,English Show Coats,YES
183363,English Show Shirts,YES
183364,Western Show Shirts,YES
16242,Jodhpurs & Breeches,YES
47268,Jackets,YES
183366,Shirts & Tops,YES
183367,Vests,YES
183368,English Show Coats,YES
183369,English Show Shirts,YES
183370,Western Show Shirts,YES
72596,Jackets,YES
72599,Jodhpurs & Breeches,YES
183372,Shirts & Tops,YES
183373,Vests,YES
183374,English Show Coats,YES
183375,English Show Shirts,YES
183376,Western Show Shirts,YES
22176,Whips & Crops,YES
46076,Other Riding Boots & Accs,YES
85273,Spurs,YES
100253,Paddock & Jodhpur Boots,YES
159002,Western Boots,YES
183382,Tall Riding Boots,YES
183383,Gaiters/Half Chaps,YES
183384,Spur Straps,YES
183385,Boot Bags,YES
85259,Horse Leg Wraps,YES
85260,Horse Boots,YES
85275,Horse Blankets & Sheets,YES
139591,Other Horse Wear,YES
139601,Halters,YES
139609,Lead Ropes,YES
159014,Tail Bags,YES
167251,Fly Masks,YES
183417,Grazing Muzzles,YES
183418,Hoods & Neck Covers,YES
183419,Shoulder Guards,YES
183420,Tail Wraps,YES
73934,Horse Trailers & Accessories,YES
13376,Other Driving Equipment,YES
72586,Harnesses,YES
85180,Driving Reins,YES
167217,Driving Bits,YES
167220,Carts & Carriages,YES
183427,Cart & Carriage Parts & Accs,YES
139588,Electric Fence Chargers,YES
139590,Other Stable Accessories,YES
159013,Hay Nets & Bags,YES
183428,Bridle & Halter Bags,YES
183429,Electric Fence Insulators,YES
183430,Electric Fence Posts,YES
183431,Electric Fence Wire & Rope,YES
183432,Saddle Racks & Stands,YES
183433,Stall Plaques & Signs,YES
183434,Tack Hooks & Hook Racks,YES
47269,Riding Helmets,YES
57270,Body Protectors,YES
87446,Other Protective Gear,YES
183386,Reflective Vests,YES
183387,Riding Helmet Covers,YES
114226,Rodeo & Roping Equipment,YES
22189,Horse Supplements,YES
77695,Other Horse Feed,YES
139577,Horse Treats,YES
183395,Horse Feed,YES
77696,Other Horse Care & Grooming,YES
183396,Braiding & Show Accessories,YES
183397,Curry Combs,YES
183398,Fly & Insect Repellents,YES
183399,Grooming Brushes,YES
183400,Grooming Kits,YES
183401,Grooming Totes,YES
183402,Hoof Oil & Moisturizer,YES
183403,Hoof Picks,YES
183404,Hoof Rasps & Farrier Tools,YES
183405,Horse Clippers,YES
183406,Mane & Tail Combs,YES
183407,Shampoo & Conditioner,YES
183408,Sweat Scrapers,YES
183409,Tail Extensions,YES
183410,Wormers & Health Supplies,YES
112953,Horse Jumps,YES
183422,Lunge Cavessons,YES
183423,Lunge Lines,YES
183424,Lunging & Vaulting Rollers,YES
183425,Roller Pads,YES
183426,Other Training Equipment,YES
11329,Other Scooters,YES
11331,Kick Scooters,YES
11332,Parts & Accessories,YES
47349,Electric Scooters,YES
75211,Gas Scooters,YES
184593,Self-Balancing Scooters,YES
1301,Other Inline & Roller Skating,YES
16260,Protective Gear,YES
16259,Women,YES
47345,Youth,YES
47346,Men,YES
16261,Women,YES
71155,Men,YES
71156,Youth,YES
159063,Skate Parts & Tools,YES
159064,Wheels,YES
16264,Skateboards-Complete,YES
16265,Other Skate- & Longboarding,YES
47357,Stickers & Decals,YES
58127,Posters,YES
91565,Ramps & Rails,YES
114248,Vintage,YES
16263,Decks,YES
23830,Wheels,YES
36624,Bearings,YES
36625,Trucks,YES
159074,Grip Tape,YES
159075,Risers & Hardware,YES
159076,Other Skateboard Parts,YES
159067,Men,YES
159068,Women,YES
159069,Youth,YES
36317,Protective Gear,YES
159070,Men,YES
159071,Women,YES
159072,Youth,YES
159078,Hats & Headwear,YES
159079,Other Skateboarding Clothing,YES
165942,Longboards-Complete,YES
165944,Decks,YES
165945,Trucks,YES
165946,Wheels,YES
165947,Other Longboard Parts,YES
1291,Other Archery,YES
20843,Quivers,YES
20845,Sights,YES
36099,Arrow Rests,YES
181300,"Bags, Cases & Covers",YES
181301,Bow Slings,YES
181302,Archery Tools,YES
181303,Release Aids,YES
181304,Stabilizers,YES
181305,Strings,YES
181306,Other Archery Accessories,YES
52480,Targets,YES
158960,Vintage & Collectibles,YES
161751,Archery Sets & Kits,YES
20838,Compound,YES
20839,Recurve,YES
33972,Crossbows,YES
181294,Longbows,YES
181295,Other Bows,YES
181297,Archery Gloves,YES
181298,Arm Guards & Chest Guards,YES
181299,Fingertabs & Fingerguards,YES
20844,Shafts,YES
36096,Points & Arrowheads,YES
181308,Complete Arrows,YES
181309,Crossbow Bolts,YES
181310,Fletches,YES
181311,Nocks,YES
181312,Other Arrows & Parts,YES
1299,Other Climbing & Caving,YES
50814,Carabiners & Hardware,YES
50815,Harnesses,YES
50816,"Ropes, Cords & Slings",YES
75204,Climbing Holds,YES
158978,Men,YES
158979,Women,YES
158980,Youth,YES
101685,Clothing,YES
158976,Gloves,YES
158977,Other Climbing Clothing,YES
158981,Ice Climbing Equipment,YES
31681,Accessories,YES
31682,BBs,YES
31687,Other Airsoft Guns,YES
31686,Other Spring Airsoft Guns,YES
62122,Rifle,YES
160923,Pistol,YES
31684,Other Electric Airsoft Guns,YES
64637,Pistol,YES
160919,Rifle,YES
31685,Other Gas Airsoft Guns,YES
160921,Pistol,YES
160922,Rifle,YES
31688,Other Airsoft,YES
159044,Clothing & Protective Gear,YES
40152,Other Go-Karts (Recreational),YES
64656,Complete Go-Karts & Frames,YES
64657,Parts & Accessories,YES
159029,Clothing & Protective Gear,YES
79788,Bocce Ball,YES
79790,Horseshoes,YES
79791,Cornhole Bag Toss,YES
117210,Croquet,YES
159080,Tetherball,YES
159081,Other Backyard Games,YES
106981,Track & Field,YES
149941,Geocoins,YES
159046,Caches,YES
159047,Other Geocaching,YES
184361,Geocaching Tools of the Trade,YES
184362,Geo Tagging Equipment,YES
184363,Geocaching Pathtags,YES
184365,Geocaching Containers,YES
184366,Geocaching Logbooks,YES
184367,Geocaching Labels & Decals,YES
184368,Geocaching Magnets,YES
159048,Other Outdoor Sports,YES
117141,Slingshots,YES
178887,Air Pistols,YES
178888,Air Rifles,YES
178889,BBs & Pellets,YES
178890,Accessories,YES
178891,Other Air Guns & Slingshots,YES
184356,Disc Golf Discs,YES
184357,Disc Golf Baskets,YES
184358,Disc Golf Sets,YES
184359,Disc Bags/Caddies,YES
184360,Disc Golf Accessories,YES
184371,Variometers & Altimeters,YES
184372,Other Air Sports Equipment,YES
184373,Parachutes,YES
184374,Complete Para & Hang Gliders,YES
184375,Wings,YES
184376,Airframes,YES
184377,Helmets & Goggles,YES
184378,Harnesses & Flight Suits,YES
184379,Cable & Rigging,YES
184380,Secure Containers,YES
10554,Other Paintball,YES
16046,Barrels,YES
16047,Harnesses & Pods,YES
16048,Paintball Markers,YES
16049,Paintballs,YES
16051,CO2 Tanks & Accessories,YES
36287,N2 Tanks & Accessories,YES
83044,Remotes & Filling Stations,YES
184383,Other Paintball Air Systems,YES
36285,Other Marker Parts & Accs,YES
47236,Bolts,YES
47237,Drop Forwards,YES
47238,Expansion Chambers,YES
47239,Grips,YES
47240,Sights & Scopes,YES
47241,Triggers & Frames,YES
71157,Feednecks & Elbows,YES
87119,Regulators,YES
47248,Marker Packages,YES
64672,Equipment Bags & Cases,YES
117145,Tickets,YES
165941,Hoppers & Loaders,YES
16050,Goggles & Masks,YES
36284,Vests,YES
114232,Gloves,YES
159065,Elbow & Knee Pads,YES
159066,Other Paintball Clothing,YES
165939,Jerseys & Shirts,YES
165940,Pants & Shorts,YES
16030,Gloves & Mitts,YES
36270,Batting Helmets & Face Guards,YES
73911,Catcher's Protection,YES
159050,Sliding Protection,YES
159051,Umpire's Protection,YES
181317,Other Baseball Protective Gear,YES
50807,Equipment Bags,YES
159057,Hats & Headwear,YES
159059,Men's,YES
159060,Women's,YES
159061,Youth,YES
159062,Other Baseball Clothing & Accs,YES
181334,Baseball Belts,YES
181335,Baseball Jackets,YES
181336,Baseball Shirts & Jerseys,YES
181337,Baseball Pants,YES
