item_id,sku,child_item_id,match_method,total_images,unique_images,shared_with_parent_images
127389932536,SON-ALUMTENTSTAKERD-915ATP-12PK-BUN,v1|127389932536|428485121198,aspect_match,8,0,8
127389932536,SON-ALUMTENTSTAKERD-915ATP-20PK-BUN,v1|127389932536|428485121199,aspect_match,8,0,8
127389932536,SON-ALUMTENTSTAKERD-915ATP-8PK-BUN,v1|127389932536|428485121197,aspect_match,8,0,8
127389932541,LST-KARAOKEMIC-BLU-BUN,v1|127389932541|428484971892,partial_aspect_match,1,1,0
127389932541,LST-KARAOKEMIC-PNK-BUN,v1|127389932541|428484971893,partial_aspect_match,12,12,0
127389932544,UPD-FLEECE-THROW-PIKACHU-WAL-HPNR,v1|127389932544|428485141194,aspect_match,2,2,0
127389932544,UPD-FLEECE-THROW-POKEMON-KOFL-BUN,v1|127389932544|428485141193,aspect_match,5,5,0
127389932544,UPD-MICKEYFLEECE-DISN-BUN,v1|127389932544|428485141191,aspect_match,5,5,0
127389932544,UPD-PAWPTRL-FLEECEBLNKT-PPIVE-HPNR,v1|127389932544|428485141192,aspect_match,2,2,0
236345137156,ASR-AOCEP-BUN-4PK-U-CLR,v1|236345137156|536912068699,aspect_match,1,1,0
236345137156,ASR-ASROUTDOORBLUEEMERGENCY-4PK-2,v1|236345137156|536912068698,aspect_match,4,4,0
236345137156,UNV-ASROUTDOOREMERGENCYWEATHER,v1|236345137156|536912068700,aspect_match,1,1,0
236345137168,DLX-SWIMGOGGLES-GRN-12-35894,v1|236345137168|536911995372,partial_aspect_match,6,6,0
236345137168,DLX-SWIMGOGGLES-PNK-12-35894,v1|236345137168|536911995373,partial_aspect_match,6,6,0
236345137168,DLX-SWIMGOGGLES-YLW-12-35894,v1|236345137168|536911995371,partial_aspect_match,1,1,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-BLK-12,v1|236345137172|536911888481,aspect_match,8,8,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-BLK-14,v1|236345137172|536911888482,aspect_match,8,8,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-BLU-12,v1|236345137172|536912111983,aspect_match,8,8,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-BLU-14,v1|236345137172|536912111984,aspect_match,8,8,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-GRN-12,v1|236345137172|536912111985,aspect_match,10,10,0
236345137172,SON-GOLDRUSHBEGINNERS-5PC-GRN-14,v1|236345137172|536912111986,aspect_match,10,10,0
365879996356,SON-12UCZTW42MM-100PC,v1|365879996356|635654673395,aspect_match,3,0,3
365879996362,26C-BLE-9INCHBAMBOODISHBRUSH-STD,v1|365879996362|635654689124,aspect_match,11,11,0
365879996362,26C-BLE-BAMBOOCOMPLETESET-4PC,v1|365879996362|635654450873,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOODISHBRUSH-1PC,v1|365879996362|635654450865,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOODISHBRUSHES-2PK,v1|365879996362|635654450869,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOODISHBRUSHESSET-2PC,v1|365879996362|635654450867,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOODUSTPANBRUSHSET-13IN,v1|365879996362|635654450871,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOODUSTPANBRUSHSET-14IN,v1|365879996362|635654450872,aspect_match,1,1,0
365879996362,26C-BLE-BAMBOOSHOWERSQUEEGEE-1PC,v1|365879996362|635654450870,aspect_match,1,1,0
365879996362,26C-BLE-SCRUBBERBRUSH-1PC,v1|365879996362|635654450866,aspect_match,1,1,0
365879996362,26C-BLE-SCRUBBERBRUSH-2PK,v1|365879996362|635654450868,aspect_match,1,1,0
127389932563,LST-MONSTERATV-BLU,v1|127389932563|428485070488,aspect_match,1,1,0
127389932563,LST-MONSTERATV-GRN,v1|127389932563|428485070490,aspect_match,12,12,0
127389932563,LST-MONSTERATV-RED,v1|127389932563|428485070489,aspect_match,11,11,0
127389932579,ASR-HWW8HPS-BUN-100PK-SML,v1|127389932579|428485092721,aspect_match,8,0,8
127389932579,ASR-HWW8HPS-BUN-10PK-SML,v1|127389932579|428485092720,aspect_match,8,0,8
127389932579,ASR-HWW8HPS-BUN-25PK-SML,v1|127389932579|428485092723,aspect_match,8,0,8
127389932579,ASR-HWW8HPS-BUN-50PK-SML-ORNG,v1|127389932579|428485092722,aspect_match,8,0,8
127389932583,SON-ASRF-LGHAMMER-2PK,v1|127389932583|428485052334,aspect_match,8,8,0
127389932583,SON-ASRF-LGHAMMER-4PK,v1|127389932583|428485052335,aspect_match,8,8,0
236345137181,SON-7I1SWMWLF-SML-SLVRORGRN-PZ,v1|236345137181|536912036475,aspect_match,1,1,0
236345137181,SON-7I1SWMWLFCMO-SML-ORNG,v1|236345137181|536912036472,aspect_match,8,8,0
236345137181,SON-7I1SWMWLFCMO-SML-ORNG-2PK,v1|236345137181|536912036473,aspect_match,8,8,0
236345137181,SON-7IN1SURVIVALWHISTLE-ODGRN,v1|236345137181|536912036474,aspect_match,1,1,0
236345137191,LST-CONSTRUCTION-RED-KPL-BUN,v1|236345137191|536912047101,aspect_match,9,9,0
236345137191,LST-CONSTRUCTION-YLW-KPL-BUN,v1|236345137191|536912047102,aspect_match,8,8,0
236345137211,SON-ASRO-COLLAPSIBLELANTERN-BLCK-LG,v1|236345137211|536912045865,aspect_match,6,6,0
236345137211,SON-ASRO-COLLAPSIBLELANTERN-GREY-SM,v1|236345137211|536912045864,aspect_match,6,6,0
236345137216,4SN-GARDENTOOL-HOE,v1|236345137216|536912058161,aspect_match,4,4,0
236345137216,4SN-GARDENTOOL-RAKE,v1|236345137216|536912058159,aspect_match,4,4,0
236345137216,4SN-GARDENTOOL-SHOV,v1|236345137216|536912058160,aspect_match,4,4,0
236345137216,4SN-GARDENTOOLS-3PC-BUN,v1|236345137216|536912058162,aspect_match,2,2,0
236345137222,HGR-NQ79LRGB10-STD-BLCK-2-AMZ-HPN,v1|236345137222|536912112246,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB15-STD-BLCK-AMZ-HPN,v1|236345137222|536912112247,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB20-STD-BLCK-AMZ-HPN,v1|236345137222|536912112248,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB25-STD-BLCK-AMZ-HPN,v1|236345137222|536912112249,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB30-STD-BLCK-AMZ-HPN,v1|236345137222|536912112250,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB10-STD-BL-AMZ-HPN,v1|236345137222|536912112251,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB15-STD-BL-AMZ-HPN,v1|236345137222|536912112252,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB20-STD-BL-AMZ-HPN,v1|236345137222|536912112253,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB25-STD-BL-AMZ-HPN,v1|236345137222|536912112254,aspect_match,3,3,0
236345137222,HGR-NQ79LRGB30-STD-BL-AMZ-HPN,v1|236345137222|536912112255,aspect_match,3,3,0
236345137222,HGR-NQ79LRGC10-STD-CRYSTL-AMZ-HPN,v1|236345137222|536912112256,aspect_match,3,3,0
236345137222,HGR-NQ79LRGC15-STD-CRYSTL-AMZ-HPN,v1|236345137222|536912112257,aspect_match,3,3,0
236345137222,HGR-NQ79LRGC20-STD-CRYSTL-AMZ-HPN,v1|236345137222|536912112258,aspect_match,3,3,0
236345137222,HGR-NQ79LRGC25-STD-CRYSTL-AMZ-HPN,v1|236345137222|536912112259,aspect_match,3,3,0
236345137222,HGR-NQ79LRGC30-STD-CRYSTL-AMZ-HPN,v1|236345137222|536912112260,aspect_match,3,3,0
236345137222,HGR-NQ79LRGG10-STD-GRY-AMZ-HPN,v1|236345137222|536912112261,aspect_match,3,3,0
236345137222,HGR-NQ79LRGG15-STD-GRY-AMZ-HPN,v1|236345137222|536912112262,aspect_match,3,3,0
236345137222,HGR-NQ79LRGG20-STD-GRY-AMZ-HPN,v1|236345137222|536912112263,aspect_match,3,3,0
236345137222,HGR-NQ79LRGG25-STD-GRY-AMZ-HPN,v1|236345137222|536912112264,aspect_match,3,3,0
236345137222,HGR-NQ79LRGG30-STD-GRY-AMZ-HPN,v1|236345137222|536912112265,aspect_match,3,3,0
236345137227,ASR-CARABINERSKEEPKEYSDIFFERENT,v1|236345137227|536911971139,aspect_match,2,0,2
236345137227,ASR-CARABINERSKEEPKEYSDIFFERENT-2,v1|236345137227|536911971137,aspect_match,2,0,2
236345137227,ASR-CARABINERSKEEPKEYSDIFFERENT-3,v1|236345137227|536911971136,aspect_match,2,0,2
236345137227,ASR-CARABINERSKEEPKEYSDIFFERENT-4,v1|236345137227|536911971138,aspect_match,2,0,2
236345137233,4SN-BLE-SSOAKWOODROLLINGPIN-13INCH,v1|236345137233|536912112484,aspect_match,6,6,0
236345137233,4SN-BLE-SSOAKWOODROLLINGPIN-17INCH,v1|236345137233|536912112485,aspect_match,6,6,0
365879996421,SON-GUNROPE-GC-RP22CAL,v1|365879996421|635654654647,aspect_match,6,6,0
365879996421,SON-GUNROPE-GC-RP44CAL,v1|365879996421|635654654648,aspect_match,6,6,0
365879996421,SON-GUNROPE-GC-RP9MM-CAL,v1|365879996421|635654654649,aspect_match,6,6,0
365879996421,SON-GUNROPE-GC-RR308CAL,v1|365879996421|635654654650,aspect_match,6,6,0
365879996432,SVT-SOUTHWESTSOCKS-0113-BLK,v1|365879996432|636016376890,aspect_match,3,3,0
365879996432,SVT-SOUTHWESTSOCKS-0113-BLU,v1|365879996432|636016376891,aspect_match,5,5,0
365879996432,SVT-SOUTHWESTSOCKS-0113-GRY,v1|365879996432|636016376897,aspect_match,4,4,0
365879996432,SVT-SOUTHWESTSOCKS-0113-RED,v1|365879996432|636016376894,aspect_match,5,5,0
365879996432,SVT-SOUTHWESTSOCKS-BGE,v1|365879996432|636016376892,aspect_match,6,6,0
365879996432,SVT-SOUTHWESTSOCKS-BLU,v1|365879996432|636016376896,aspect_match,4,4,0
365879996432,SVT-SOUTHWESTSOCKS-BRN,v1|365879996432|636016376893,aspect_match,4,4,0
365879996432,SVT-SOUTHWESTSOCKS-GRN,v1|365879996432|636016376895,aspect_match,4,4,0
127389946569,SON-CAPLIGHT-BLK-FL610-24CL,v1|127389946569|428484922373,partial_aspect_match,6,6,0
127389946569,SON-CAPLIGHT-GRN-FL610-24CL,v1|127389946569|428484922372,partial_aspect_match,1,1,0
127389946569,SON-CAPLIGHT-ORG-FL610-24CL,v1|127389946569|428484922374,partial_aspect_match,6,6,0
127389946574,SON-DOUBLE-SPORTS-BELT-IR-TT,v1|127389946574|428484962345,partial_aspect_match,2,2,0
127389946574,SON-SPORTS-BELT-8INCH-IR-TT,v1|127389946574|428484962346,partial_aspect_match,1,1,0
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-100FT,v1|127389946577|428484865916,partial_aspect_match,1,0,1
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-200FT,v1|127389946577|428484865917,partial_aspect_match,1,0,1
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-25FT,v1|127389946577|428484865914,partial_aspect_match,1,0,1
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-500FT,v1|127389946577|428484865918,partial_aspect_match,1,0,1
127389946577,ASRO-TECHNORA-950-ROPE-NATURAL-50FT,v1|127389946577|428484865915,partial_aspect_match,1,0,1
236345146196,SON-MINPOCKKNV-KC7223-BK,v1|236345146196|536912031145,aspect_match,1,1,0
236345146196,SON-MINPOCKKNV-KC7223-BL,v1|236345146196|536912031146,aspect_match,7,7,0
236345146196,SON-MINPOCKKNV-KC7223-GG,v1|236345146196|536912031147,aspect_match,7,7,0
236345146199,DOY-PARALACE-BLACK-3FT,v1|236345146199|536982961741,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-4FT,v1|236345146199|536982961742,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-5FT,v1|236345146199|536982961743,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-6FT,v1|236345146199|536982961744,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-7FT,v1|236345146199|536982961745,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-8FT,v1|236345146199|536982961746,aspect_match,6,6,0
236345146199,DOY-PARALACE-BLACK-9FT,v1|236345146199|536982961740,aspect_match,6,6,0
236345146199,DOY-PARALACE-GLOW-3FT,v1|236345146199|536982961783,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-4FT,v1|236345146199|536982961784,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-5FT,v1|236345146199|536982961785,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-6FT,v1|236345146199|536982961786,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-7FT,v1|236345146199|536982961787,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-8FT,v1|236345146199|536982961788,aspect_match,3,3,0
236345146199,DOY-PARALACE-GLOW-9FT,v1|236345146199|536982961782,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-3FT,v1|236345146199|536982961769,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-4FT,v1|236345146199|536982961770,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-5FT,v1|236345146199|536982961771,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-6FT,v1|236345146199|536982961772,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-7FT,v1|236345146199|536982961773,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-8FT,v1|236345146199|536982961774,aspect_match,3,3,0
236345146199,DOY-PARALACE-KHAKI-9FT,v1|236345146199|536982961768,aspect_match,3,3,0
236345146199,DOY-PARALACE-ODGREEN-3FT,v1|236345146199|536982961755,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-4FT,v1|236345146199|536982961756,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-5FT,v1|236345146199|536982961757,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-6FT,v1|236345146199|536982961758,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-7FT,v1|236345146199|536982961759,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-8FT,v1|236345146199|536982961760,aspect_match,5,5,0
236345146199,DOY-PARALACE-ODGREEN-9FT,v1|236345146199|536982961754,aspect_match,5,5,0
236345146199,DOY-PARALACE-REFORANGE-3FT,v1|236345146199|536982961776,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-4FT,v1|236345146199|536982961777,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-5FT,v1|236345146199|536982961778,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-6FT,v1|236345146199|536982961779,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-7FT,v1|236345146199|536982961780,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-8FT,v1|236345146199|536982961781,aspect_match,6,6,0
236345146199,DOY-PARALACE-REFORANGE-9FT,v1|236345146199|536982961775,aspect_match,6,6,0
236345146199,DOY-PARALACE-SOLIDGREY-3FT,v1|236345146199|536982961762,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-4FT,v1|236345146199|536982961763,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-5FT,v1|236345146199|536982961764,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-6FT,v1|236345146199|536982961765,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-7FT,v1|236345146199|536982961766,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-8FT,v1|236345146199|536982961767,aspect_match,3,3,0
236345146199,DOY-PARALACE-SOLIDGREY-9FT,v1|236345146199|536982961761,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-3FT,v1|236345146199|536982961748,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-4FT,v1|236345146199|536982961749,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-5FT,v1|236345146199|536982961750,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-6FT,v1|236345146199|536982961751,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-7FT,v1|236345146199|536982961752,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-8FT,v1|236345146199|536982961753,aspect_match,3,3,0
236345146199,DOY-PARALACE-TANCAMO-9FT,v1|236345146199|536982961747,aspect_match,3,3,0
365880019102,SON-ASRO-3WICK-CANDLE-WHT,v1|365880019102|635654591506,aspect_match,12,12,0
365880019102,SON-ASRO-4WICK-CANDLE-AMZN,v1|365880019102|635654591507,aspect_match,11,11,0
127389969224,LST-KPL-JUMBORACECAR-RED-FD2111,v1|127389969224|428484956418,partial_aspect_match,12,0,12
236345160660,PRF-PFPSLRTEL-STD-PRPL,v1|236345160660|536911903957,aspect_match,2,0,2
236345160660,PRF-PFPSRTEN-STD-PRPL,v1|236345160660|536911903956,aspect_match,2,0,2
236345160660,PRF-PFPSURTEL-STD-PRPL,v1|236345160660|536911903954,aspect_match,2,0,2
236345160660,PRF-PFPSURTEN-STD-PRPL,v1|236345160660|536911903955,aspect_match,2,0,2
236345160668,ASR-PBBSB15MM5I-BUN-12PC-1PK-15MM-BLCK,v1|236345160668|536912058596,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-12PC-2PK-15MM-BLCK,v1|236345160668|536912058598,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-12PC-4PK-15MM-BLCK,v1|236345160668|536912058600,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-12PC-8PK-15MM-BLCK,v1|236345160668|536912058602,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-20MM-BLCK-12PK,v1|236345160668|536912058597,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-20MM-BLCK-24PK,v1|236345160668|536912058599,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-20MM-BLCK-48PK,v1|236345160668|536912058601,aspect_match,5,5,0
236345160668,ASR-PBBSB15MM5I-BUN-20MM-BLCK-96PK,v1|236345160668|536912058603,aspect_match,5,5,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-12PK,v1|236345160668|536912058605,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-12PK-15MM,v1|236345160668|536912058604,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-24PK,v1|236345160668|536912058607,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-24PK-15MM,v1|236345160668|536912058606,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-48PK,v1|236345160668|536912058609,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-48PK-15MM,v1|236345160668|536912058608,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-96PK,v1|236345160668|536912058611,aspect_match,7,7,0
236345160668,ASRO-PARABRACEBUCKLE-MULTI-96PK-15MM,v1|236345160668|536912058610,aspect_match,7,7,0
365880042779,HWK-TBPHDPSLFHAN-9P-PNK-HPN,v1|365880042779|635654640555,aspect_match,6,6,0
365880042779,HWK-TOOLBELT-BLU-1-HPN,v1|365880042779|635654640554,aspect_match,4,4,0
365880042779,HWK-TOOLBELT-HPN-1,v1|365880042779|635654640556,aspect_match,7,7,0
365880042779,HWK-TOOLBELT-HPN-BLK,v1|365880042779|635654640553,aspect_match,8,8,0
364909134364,26C-BLE-SSWHEATSTRAWCANOPENER-STD,v1|364909134364|636144024536,aspect_match,9,9,0
364909134364,26C-BLE-WHEAT-CERAMIC-PEELER-BEIGE,v1|364909134364|635457294836,aspect_match,3,3,0
364909134364,26C-BLE-WHEAT-REAMER-BEIGE,v1|364909134364|635457294837,aspect_match,7,7,0
364909134364,26C-BLE-WHEATSTRAWSKIMMER-CRM,v1|364909134364|634503641873,aspect_match,1,1,0
364909134364,26C-SILSPOON-YJJ-74594-72,v1|364909134364|634496372005,aspect_match,7,7,0
364909134364,26C-SLOTSPOON-YJJ-74593-72,v1|364909134364|635457294830,aspect_match,7,7,0
364909134364,26C-SPOONSET-4PC-BEIGE,v1|364909134364|635457294831,aspect_match,9,9,0
364909134364,26C-WHEAT-GRATER-YJJ-74607-72,v1|364909134364|635457294832,aspect_match,3,3,0
364909134364,26C-WHEAT-PEELER-YJJ-74605-72,v1|364909134364|635457294835,aspect_match,3,3,0
364909134364,26C-WHEAT-PIZZA-YJJ-74599-72,v1|364909134364|634496372006,aspect_match,3,3,0
364909134364,26C-WHEAT-SCOOP-YJJ-74612-72,v1|364909134364|635457294833,aspect_match,4,4,0
364909134364,26C-WHTCOOKTOOLS-14PC-BUN,v1|364909134364|634496372007,aspect_match,10,10,0
364909134364,26C-WHTCOOKTOOLS-4PCTOOL-BUN,v1|364909134364|634496372008,aspect_match,1,1,0
364909134364,26C-WHTLADLE-YJJ-74597-72,v1|364909134364|635457294834,aspect_match,6,6,0
364909134364,26C-WS10PCCUPS-YJJ-74613-72,v1|364909134364|635457394007,aspect_match,10,10,0
235445154602,DOY-10LBSBBPAYDIRTKIT-17PC-BLK,v1|235445154602|535577182937,aspect_match,3,3,0
235445154602,DOY-10LBSBBPAYDIRTKIT-17PC-GRN,v1|235445154602|535577182938,aspect_match,2,2,0
235445154602,DOY-10LBSBBPAYDIRTKIT-17PC-KH,v1|235445154602|535577182936,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLACK-XS,v1|364857922960|635459349244,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLACK-JM,v1|364857922960|635459349245,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLACK-LG,v1|364857922960|635459349246,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLACK-MED,v1|364857922960|635459349247,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLACK-SM,v1|364857922960|635459349248,aspect_match,1,1,0
364857922960,CARABINER-6PK-BLUE-XS,v1|364857922960|635459349249,aspect_match,6,6,0
364857922960,CARABINER-6PK-BLUE-JM,v1|364857922960|635459349250,aspect_match,6,6,0
364857922960,CARABINER-6PK-BLUE-LG,v1|364857922960|635459349251,aspect_match,6,6,0
364857922960,CARABINER-6PK-BLUE-MED,v1|364857922960|635459349252,aspect_match,6,6,0
364857922960,CARABINER-6PK-BLUE-SM,v1|364857922960|635459349253,aspect_match,6,6,0
364857922960,CARABINER-6PK-DBLUE-XS,v1|364857922960|635459349254,aspect_match,6,6,0
364857922960,CARABINER-6PK-DBLUE-JM,v1|364857922960|635459349255,aspect_match,6,6,0
364857922960,CARABINER-6PK-DBLUE-LG,v1|364857922960|635459349256,aspect_match,6,6,0
364857922960,CARABINER-6PK-DBLUE-MED,v1|364857922960|635459349257,aspect_match,6,6,0
364857922960,CARABINER-6PK-DBLUE-SM,v1|364857922960|635459349258,aspect_match,6,6,0
364857922960,CARABINER-6PK-GREEN-XS,v1|364857922960|635459349259,aspect_match,6,6,0
364857922960,CARABINER-6PK-GREEN-JM,v1|364857922960|635459349260,aspect_match,6,6,0
364857922960,CARABINER-6PK-GREEN-LG,v1|364857922960|635459349261,aspect_match,6,6,0
364857922960,CARABINER-6PK-GREEN-MED,v1|364857922960|635459349262,aspect_match,6,6,0
364857922960,CARABINER-6PK-GREEN-SM,v1|364857922960|635459349263,aspect_match,6,6,0
364857922960,CARABINER-6PK-ORANGE-XS,v1|364857922960|635459349264,aspect_match,6,6,0
364857922960,CARABINER-6PK-ORANGE-JM,v1|364857922960|635459349265,aspect_match,6,6,0
364857922960,CARABINER-6PK-ORANGE-LG,v1|364857922960|635459349266,aspect_match,6,6,0
364857922960,CARABINER-6PK-ORANGE-M,v1|364857922960|635459349267,aspect_match,6,6,0
364857922960,CARABINER-6PK-ORANGE-SM,v1|364857922960|635459349268,aspect_match,6,6,0
364857922960,CARABINER-6PK-PINK-XS,v1|364857922960|635459349269,aspect_match,6,6,0
364857922960,CARABINER-6PK-RED-JM,v1|364857922960|635459349270,aspect_match,6,6,0
364857922960,CARABINER-6PK-PINK-LG,v1|364857922960|635459349271,aspect_match,6,6,0
364857922960,CARABINER-6PK-PINK-MED,v1|364857922960|635459349272,aspect_match,6,6,0
364857922960,CARABINER-6PK-PINK-SMALL,v1|364857922960|635459349273,aspect_match,6,6,0
364857922960,CARABINER-6PK-SILVER-XS,v1|364857922960|635459349274,aspect_match,6,6,0
364857922960,CARABINER-6PK-SILVER-JM,v1|364857922960|635459349275,aspect_match,6,6,0
364857922960,CARABINER-6PK-SILVER-LG,v1|364857922960|635459349276,aspect_match,6,6,0
364857922960,CARABINER-6PK-SILVER-MED,v1|364857922960|635459349277,aspect_match,6,6,0
364857922960,CARABINER-6PK-SILVER-SM,v1|364857922960|635459349278,aspect_match,6,6,0
127196591598,SON-ASRO-11INPLASTICSTAKES-ORG-10PK-BUN,v1|127196591598|428298544301,aspect_match,1,1,0
127196591598,SON-ASRO-11INPLASTICSTAKES-ORG-20PK-BUN,v1|127196591598|428298544302,aspect_match,1,1,0
127196591598,SON-ASRO-11INPLASTICSTAKES-ORG-4PK-BUN,v1|127196591598|428298544298,aspect_match,8,8,0
127196591598,SON-ASRO-11INPLASTICSTAKES-ORG-6PK-BUN,v1|127196591598|428298544299,aspect_match,1,1,0
127196591598,SON-ASRO-11INPLASTICSTAKES-ORG-8PK-BUN,v1|127196591598|428298544300,aspect_match,1,1,0
127196591598,SON-ASRO-16INPLASTICSTAKES-ORG-10PK-BUN,v1|127196591598|428298544306,aspect_match,1,1,0
127196591598,SON-ASRO-16INPLASTICSTAKES-ORG-20PK-BUN,v1|127196591598|428298544307,aspect_match,1,1,0
127196591598,SON-ASRO-16INPLASTICSTAKES-ORG-4PK-BUN,v1|127196591598|428298544303,aspect_match,8,8,0
127196591598,SON-ASRO-16INPLASTICSTAKES-ORG-6PK-BUN,v1|127196591598|428298544304,aspect_match,1,1,0
127196591598,SON-ASRO-16INPLASTICSTAKES-ORG-8PK-BUN,v1|127196591598|428298544305,aspect_match,1,1,0
364859505659,HWK-DTBSP-MED-TN,v1|364859505659|634422884591,aspect_match,10,10,0
364859505659,HWK-TBPHDBSLFHAN-10P-BL,v1|364859505659|634422884589,aspect_match,8,8,0
364859505659,HWK-TBPHDBSLFHAN-BLCK,v1|364859505659|634422884590,aspect_match,12,12,0
364859505659,HWK-TBPHDPSLFHAN,v1|364859505659|634422884588,aspect_match,1,1,0
364911624436,ALI-PARANECK-SER-BLK,v1|364911624436|635468587778,aspect_match,12,12,0
364911624436,ALI-PARANECK-SER-ORG,v1|364911624436|635468587780,aspect_match,12,12,0
364911624436,ALI-PARANECK-STR-BLK,v1|364911624436|635468587777,aspect_match,12,12,0
364911624436,ALI-PARANECK-STR-ORG,v1|364911624436|635468587779,aspect_match,12,12,0
235537299734,ABC-FIRETRUCKPOLCAR-BUN,v1|235537299734|535735734335,aspect_match,9,8,1
235537299734,ABC-POLICECAR-8618,v1|235537299734|535735734334,aspect_match,1,0,1
126450542804,PRF-PFPSYEL-STD-YLLW,v1|126450542804|427489564894,aspect_match,1,1,0
126450542804,PRF-PFPYENL-STD-YLLW,v1|126450542804|427489564893,aspect_match,2,2,0
126450542814,UPD-CHRBP-AVG-SIAVB,v1|126450542814|427489893247,partial_aspect_match,1,1,0
126450542814,UPD-CHRBP-BBY-STAY,v1|126450542814|427489893249,partial_aspect_match,2,2,0
